Date,Name of State / UT,Latitude,Longitude,Total Confirmed cases,Cured/Discharged/Migrated,New cases,Death cases,New recovered
05-06-2020,Puducherry,11.9416,79.8083,82,25,0,0,0
05-06-2020,Punjab,31.1471,75.3412,2415,2043,39,47,14
05-06-2020,Rajasthan,27.0238,74.2179,9862,7104,210,213,360
05-06-2020,Sikkim,27.533,88.5122,2,0,0,0,0
05-06-2020,Tamil Nadu,11.1271,78.6569,27256,14902,1384,220,586
05-06-2020,Telengana,18.1124,79.0193,3147,1587,127,105,31
05-06-2020,Tripura,23.9408,91.9882,644,173,176,0,0
05-06-2020,Uttar Pradesh,26.8467,80.9462,9237,5439,508,245,263
05-06-2020,Uttarakhand,30.0668,79.0193,1153,297,68,10,15
05-06-2020,West Bengal,22.9868,87.855,6876,2768,368,355,188
06-06-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,33,0,0,0
06-06-2020,Andhra Pradesh,15.9129,79.74,4303,2576,80,73,37
06-06-2020,Arunachal Pradesh,28.218,94.7278,45,1,3,0,0
06-06-2020,Assam,26.2006,92.9376,2153,498,165,4,56
06-06-2020,Bihar,25.0961,85.3131,4596,2225,103,29,15
06-06-2020,Chandigarh,30.7333,76.7794,304,222,3,5,8
06-06-2020,Chhattisgarh,21.2787,81.8661,879,244,123,2,31
06-06-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,14,1,2,0,0
06-06-2020,Delhi,28.7041,77.1025,26334,10315,1330,708,417
06-06-2020,Goa,15.2993,74.124,196,65,30,0,8
06-06-2020,Gujarat,22.2587,71.1924,19094,13003,510,1190,336
06-06-2020,Haryana,29.0588,76.0856,3597,2134,316,24,0
06-06-2020,Himachal Pradesh,31.1048,77.1734,393,189,10,5,10
06-06-2020,Jammu and Kashmir,33.7782,76.5762,3324,1086,182,36,38
06-06-2020,Jharkhand,23.6102,85.2799,881,410,88,7,56
06-06-2020,Karnataka,15.3173,75.7139,4835,1688,515,57,78
06-06-2020,Kerala,10.8505,76.2711,1699,712,111,14,22
06-06-2020,Ladakh,34.2996,78.2932,97,48,7,1,0
06-06-2020,Madhya Pradesh,22.9734,78.6569,8996,5878,234,384,241
06-06-2020,Maharashtra,19.7515,75.7139,80229,35156,2436,2849,1475
06-06-2020,Manipur,24.6637,93.9063,132,41,8,0,3
06-06-2020,Meghalaya,25.467,91.3662,33,13,0,1,0
06-06-2020,Mizoram,23.1645,92.9376,22,1,5,0,0
06-06-2020,Nagaland,26.1584,94.5624,94,0,14,0,0
06-06-2020,Odisha,20.9517,85.0985,2608,1604,130,8,188
06-06-2020,Puducherry,11.9416,79.8083,99,36,17,0,11
06-06-2020,Punjab,31.1471,75.3412,2461,2069,46,48,26
06-06-2020,Rajasthan,27.0238,74.2179,10084,7359,222,218,255
06-06-2020,Sikkim,27.533,88.5122,3,0,1,0,0
06-06-2020,Tamil Nadu,11.1271,78.6569,28694,15762,1438,232,860
06-06-2020,Telengana,18.1124,79.0193,3290,1627,143,113,40
06-06-2020,Tripura,23.9408,91.9882,692,173,48,0,0
06-06-2020,Uttar Pradesh,26.8467,80.9462,9733,5648,496,257,209
06-06-2020,Uttarakhand,30.0668,79.0193,1215,344,62,11,47
06-06-2020,West Bengal,22.9868,87.855,7303,2912,427,366,144
07-06-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,33,0,0,0
07-06-2020,Andhra Pradesh,15.9129,79.74,4510,2620,207,73,44
07-06-2020,Arunachal Pradesh,28.218,94.7278,47,1,2,0,0
07-06-2020,Assam,26.2006,92.9376,2397,547,244,4,49
07-06-2020,Bihar,25.0961,85.3131,4915,2425,319,30,200
07-06-2020,Chandigarh,30.7333,76.7794,309,273,5,5,51
07-06-2020,Chhattisgarh,21.2787,81.8661,923,266,44,4,22
07-06-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,19,1,5,0,0
07-06-2020,Delhi,28.7041,77.1025,27654,10664,1320,761,349
07-06-2020,Goa,15.2993,74.124,267,65,71,0,0
07-06-2020,Gujarat,22.2587,71.1924,19592,13316,498,1219,313
07-06-2020,Haryana,29.0588,76.0856,3952,2134,355,24,0
07-06-2020,Himachal Pradesh,31.1048,77.1734,400,194,7,5,5
07-06-2020,Jammu and Kashmir,33.7782,76.5762,3467,1126,143,39,40
07-06-2020,Jharkhand,23.6102,85.2799,1000,473,119,7,63
07-06-2020,Karnataka,15.3173,75.7139,5213,1968,378,59,280
07-06-2020,Kerala,10.8505,76.2711,1807,762,108,15,50
07-06-2020,Ladakh,34.2996,78.2932,99,48,2,1,0
07-06-2020,Madhya Pradesh,22.9734,78.6569,9228,6108,232,399,230
07-06-2020,Maharashtra,19.7515,75.7139,82968,37390,2739,2969,2234
07-06-2020,Manipur,24.6637,93.9063,157,52,25,0,11
07-06-2020,Meghalaya,25.467,91.3662,33,13,0,1,0
07-06-2020,Mizoram,23.1645,92.9376,24,1,2,0,0
07-06-2020,Nagaland,26.1584,94.5624,107,0,13,0,0
07-06-2020,Odisha,20.9517,85.0985,2781,1716,173,8,112
07-06-2020,Puducherry,11.9416,79.8083,99,36,0,0,0
07-06-2020,Punjab,31.1471,75.3412,2515,2092,54,50,23
07-06-2020,Rajasthan,27.0238,74.2179,10331,7501,247,231,142
07-06-2020,Sikkim,27.533,88.5122,7,0,4,0,0
07-06-2020,Tamil Nadu,11.1271,78.6569,30152,16395,1458,251,633
07-06-2020,Telengana,18.1124,79.0193,3496,1710,206,123,83
07-06-2020,Tripura,23.9408,91.9882,747,173,55,0,0
07-06-2020,Uttar Pradesh,26.8467,80.9462,9733,5648,0,257,0
07-06-2020,Uttarakhand,30.0668,79.0193,1303,423,88,11,79
07-06-2020,West Bengal,22.9868,87.855,7738,3119,435,383,207
08-06-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,33,0,0,0
08-06-2020,Andhra Pradesh,15.9129,79.74,4708,2682,198,75,62
08-06-2020,Arunachal Pradesh,28.218,94.7278,51,1,4,0,0
08-06-2020,Assam,26.2006,92.9376,2565,615,168,4,68
08-06-2020,Bihar,25.0961,85.3131,5088,2480,173,30,55
08-06-2020,Chandigarh,30.7333,76.7794,314,273,5,5,0
08-06-2020,Chhattisgarh,21.2787,81.8661,1073,283,150,4,17
08-06-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,20,2,1,0,1
08-06-2020,Delhi,28.7041,77.1025,28936,10999,1282,812,335
08-06-2020,Goa,15.2993,74.124,300,65,33,0,0
08-06-2020,Gujarat,22.2587,71.1924,20070,13635,478,1249,319
08-06-2020,Haryana,29.0588,76.0856,4448,2134,496,28,0
08-06-2020,Himachal Pradesh,31.1048,77.1734,413,224,13,5,30
08-06-2020,Jammu and Kashmir,33.7782,76.5762,4087,1216,620,41,90
08-06-2020,Jharkhand,23.6102,85.2799,1099,490,99,7,17
08-06-2020,Karnataka,15.3173,75.7139,5452,2132,239,61,164
08-06-2020,Kerala,10.8505,76.2711,1914,803,107,15,41
08-06-2020,Ladakh,34.2996,78.2932,103,50,4,1,2
08-06-2020,Madhya Pradesh,22.9734,78.6569,9401,6331,173,412,223
08-06-2020,Maharashtra,19.7515,75.7139,85975,39314,3007,3060,1924
08-06-2020,Manipur,24.6637,93.9063,172,52,15,0,0
08-06-2020,Meghalaya,25.467,91.3662,36,13,3,1,0
08-06-2020,Mizoram,23.1645,92.9376,34,1,10,0,0
08-06-2020,Nagaland,26.1584,94.5624,118,8,11,0,8
08-06-2020,Odisha,20.9517,85.0985,2856,1894,75,9,178
08-06-2020,Puducherry,11.9416,79.8083,99,36,0,0,0
08-06-2020,Punjab,31.1471,75.3412,2608,2106,93,51,14
08-06-2020,Rajasthan,27.0238,74.2179,10599,7641,268,240,140
08-06-2020,Sikkim,27.533,88.5122,7,0,0,0,0
08-06-2020,Tamil Nadu,11.1271,78.6569,31667,16999,1515,269,604
08-06-2020,Telengana,18.1124,79.0193,3650,1710,154,137,0
08-06-2020,Tripura,23.9408,91.9882,800,192,53,0,19
08-06-2020,Uttar Pradesh,26.8467,80.9462,10536,6185,803,275,537
08-06-2020,Uttarakhand,30.0668,79.0193,1355,528,52,13,105
08-06-2020,West Bengal,22.9868,87.855,8187,3303,449,396,184
09-06-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,33,0,0,0
09-06-2020,Andhra Pradesh,15.9129,79.74,4851,2745,143,75,63
09-06-2020,Arunachal Pradesh,28.218,94.7278,51,1,0,0,0
09-06-2020,Assam,26.2006,92.9376,2776,665,211,4,50
09-06-2020,Bihar,25.0961,85.3131,5202,2499,114,31,19
09-06-2020,Chandigarh,30.7333,76.7794,317,273,3,5,0
09-06-2020,Chhattisgarh,21.2787,81.8661,1160,308,87,4,25
09-06-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,22,2,2,0,0
09-06-2020,Delhi,28.7041,77.1025,29943,11357,1007,874,358
09-06-2020,Goa,15.2993,74.124,330,67,30,0,2
09-06-2020,Gujarat,22.2587,71.1924,20545,13956,475,1280,321
09-06-2020,Haryana,29.0588,76.0856,4854,2134,406,39,0
09-06-2020,Himachal Pradesh,31.1048,77.1734,421,227,8,5,3
09-06-2020,Jammu and Kashmir,33.7782,76.5762,4285,1324,198,45,108
09-06-2020,Jharkhand,23.6102,85.2799,1256,519,157,7,29
09-06-2020,Karnataka,15.3173,75.7139,5760,2519,308,64,387
09-06-2020,Kerala,10.8505,76.2711,2005,814,91,16,11
09-06-2020,Ladakh,34.2996,78.2932,103,52,0,1,2
09-06-2020,Madhya Pradesh,22.9734,78.6569,9638,6536,237,414,205
09-06-2020,Maharashtra,19.7515,75.7139,88528,40975,2553,3169,1661
09-06-2020,Manipur,24.6637,93.9063,272,58,100,0,6
09-06-2020,Meghalaya,25.467,91.3662,36,13,0,1,0
09-06-2020,Mizoram,23.1645,92.9376,42,1,8,0,0
09-06-2020,Nagaland,26.1584,94.5624,123,8,5,0,0
09-06-2020,Odisha,20.9517,85.0985,2994,1993,138,9,99
09-06-2020,Puducherry,11.9416,79.8083,127,52,28,0,16
09-06-2020,Punjab,31.1471,75.3412,2663,2128,55,53,22
09-06-2020,Rajasthan,27.0238,74.2179,10763,8004,164,246,363
09-06-2020,Sikkim,27.533,88.5122,7,0,0,0,0
09-06-2020,Tamil Nadu,11.1271,78.6569,33229,17527,1562,286,528
09-06-2020,Telengana,18.1124,79.0193,3650,1710,0,137,0
09-06-2020,Tripura,23.9408,91.9882,838,192,38,0,0
09-06-2020,Uttar Pradesh,26.8467,80.9462,10947,6344,411,283,159
09-06-2020,Uttarakhand,30.0668,79.0193,1411,714,56,13,186
09-06-2020,West Bengal,22.9868,87.855,8613,3465,426,405,162
10-06-2020,Andaman and Nicobar Islands,11.7401,92.6586,33,33,0,0,0
10-06-2020,Andhra Pradesh,15.9129,79.74,5070,2802,219,77,57
10-06-2020,Arunachal Pradesh,28.218,94.7278,57,1,6,0,0
10-06-2020,Assam,26.2006,92.9376,2937,1085,161,4,420
10-06-2020,Bihar,25.0961,85.3131,5459,2864,257,32,365
10-06-2020,Chandigarh,30.7333,76.7794,323,286,6,5,13
10-06-2020,Chhattisgarh,21.2787,81.8661,1240,386,80,6,78
10-06-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,22,2,0,0,0
10-06-2020,Delhi,28.7041,77.1025,31309,11861,1366,905,504
10-06-2020,Goa,15.2993,74.124,359,67,29,0,0
10-06-2020,Gujarat,22.2587,71.1924,21014,14365,469,1313,409
10-06-2020,Haryana,29.0588,76.0856,5209,2134,355,45,0
10-06-2020,Himachal Pradesh,31.1048,77.1734,445,249,24,5,22
10-06-2020,Jammu and Kashmir,33.7782,76.5762,4346,1506,61,48,182
10-06-2020,Jharkhand,23.6102,85.2799,1411,559,155,8,40
10-06-2020,Karnataka,15.3173,75.7139,5921,2604,161,66,85
10-06-2020,Kerala,10.8505,76.2711,2096,848,91,16,34
10-06-2020,Ladakh,34.2996,78.2932,108,52,5,1,0
10-06-2020,Madhya Pradesh,22.9734,78.6569,9849,6729,211,420,193
10-06-2020,Maharashtra,19.7515,75.7139,90787,42638,2259,3289,1663
10-06-2020,Manipur,24.6637,93.9063,304,61,32,0,3
10-06-2020,Meghalaya,25.467,91.3662,43,13,7,1,0
10-06-2020,Mizoram,23.1645,92.9376,88,1,46,0,0
10-06-2020,Nagaland,26.1584,94.5624,127,10,4,0,2
10-06-2020,Odisha,20.9517,85.0985,3140,2133,146,9,140
10-06-2020,Puducherry,11.9416,79.8083,127,52,0,0,0
10-06-2020,Punjab,31.1471,75.3412,2719,2167,56,55,39
10-06-2020,Rajasthan,27.0238,74.2179,11245,8328,482,255,324
10-06-2020,Sikkim,27.533,88.5122,13,0,6,0,0
10-06-2020,Tamil Nadu,11.1271,78.6569,34914,18325,1685,307,798
10-06-2020,Telengana,18.1124,79.0193,3920,1809,270,148,99
10-06-2020,Tripura,23.9408,91.9882,864,192,26,1,0
10-06-2020,Uttar Pradesh,26.8467,80.9462,11335,6669,388,301,325
10-06-2020,Uttarakhand,30.0668,79.0193,1537,755,126,13,41
10-06-2020,West Bengal,22.9868,87.855,8985,3620,372,415,155
11-06-2020,Andaman and Nicobar Islands,11.7401,92.6586,34,33,1,0,0
11-06-2020,Andhra Pradesh,15.9129,79.74,5269,2899,199,78,97
11-06-2020,Arunachal Pradesh,28.218,94.7278,57,2,0,0,1
11-06-2020,Assam,26.2006,92.9376,3092,1249,155,4,164
11-06-2020,Bihar,25.0961,85.3131,5710,3071,251,33,207
11-06-2020,Chandigarh,30.7333,76.7794,327,286,4,5,0
11-06-2020,Chhattisgarh,21.2787,81.8661,1262,402,22,6,16
11-06-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,28,2,6,0,0
11-06-2020,Delhi,28.7041,77.1025,32810,12245,1501,984,384
11-06-2020,Goa,15.2993,74.124,387,67,28,0,0
11-06-2020,Gujarat,22.2587,71.1924,21521,14735,507,1347,370
11-06-2020,Haryana,29.0588,76.0856,5579,2188,370,52,54
11-06-2020,Himachal Pradesh,31.1048,77.1734,451,254,6,6,5
11-06-2020,Jammu and Kashmir,33.7782,76.5762,4507,1671,161,51,165
11-06-2020,Jharkhand,23.6102,85.2799,1489,592,78,8,33
11-06-2020,Karnataka,15.3173,75.7139,6041,2862,120,69,258
11-06-2020,Kerala,10.8505,76.2711,2161,905,65,18,57
11-06-2020,Ladakh,34.2996,78.2932,115,52,7,1,0
11-06-2020,Madhya Pradesh,22.9734,78.6569,10049,6892,200,427,163
11-06-2020,Maharashtra,19.7515,75.7139,94041,44517,3254,3438,1879
11-06-2020,Manipur,24.6637,93.9063,311,63,7,0,2
11-06-2020,Meghalaya,25.467,91.3662,44,13,1,1,0
11-06-2020,Mizoram,23.1645,92.9376,93,1,5,0,0
11-06-2020,Nagaland,26.1584,94.5624,128,22,1,0,12
11-06-2020,Odisha,20.9517,85.0985,3250,2282,110,9,149
11-06-2020,Puducherry,11.9416,79.8083,127,53,0,0,1
11-06-2020,Punjab,31.1471,75.3412,2805,2232,86,55,65
11-06-2020,Rajasthan,27.0238,74.2179,11600,8569,355,259,241
11-06-2020,Sikkim,27.533,88.5122,13,0,0,0,0
11-06-2020,Tamil Nadu,11.1271,78.6569,36841,19333,1927,326,1008
11-06-2020,Telengana,18.1124,79.0193,4111,1817,191,156,8
11-06-2020,Tripura,23.9408,91.9882,895,239,31,1,47
11-06-2020,Uttar Pradesh,26.8467,80.9462,11610,6871,275,321,202
11-06-2020,Uttarakhand,30.0668,79.0193,1562,831,25,15,76
11-06-2020,West Bengal,22.9868,87.855,9328,3779,343,432,159
12-06-2020,Andaman and Nicobar Islands,11.7401,92.6586,38,33,4,0,0
12-06-2020,Andhra Pradesh,15.9129,79.74,5429,3048,160,80,149
12-06-2020,Arunachal Pradesh,28.218,94.7278,61,4,4,0,2
12-06-2020,Assam,26.2006,92.9376,3319,1432,227,6,183
12-06-2020,Bihar,25.0961,85.3131,5983,3266,273,36,195
12-06-2020,Chandigarh,30.7333,76.7794,332,286,5,5,0
12-06-2020,Chhattisgarh,21.2787,81.8661,1398,447,136,6,45
12-06-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,30,2,2,0,0
12-06-2020,Delhi,28.7041,77.1025,34687,12731,1877,1085,486
12-06-2020,Goa,15.2993,74.124,417,67,30,0,0
12-06-2020,Gujarat,22.2587,71.1924,22032,15101,511,1385,366
12-06-2020,Haryana,29.0588,76.0856,5968,2260,389,64,72
12-06-2020,Himachal Pradesh,31.1048,77.1734,470,280,19,6,26
12-06-2020,Jammu and Kashmir,33.7782,76.5762,4574,1820,67,52,149
12-06-2020,Jharkhand,23.6102,85.2799,1599,630,110,8,38
12-06-2020,Karnataka,15.3173,75.7139,6245,2977,204,72,115
12-06-2020,Kerala,10.8505,76.2711,2244,968,83,18,63
12-06-2020,Ladakh,34.2996,78.2932,135,54,20,1,2
12-06-2020,Madhya Pradesh,22.9734,78.6569,10241,7042,192,431,150
12-06-2020,Maharashtra,19.7515,75.7139,97648,46078,3607,3590,1561
12-06-2020,Manipur,24.6637,93.9063,366,73,55,0,10
12-06-2020,Meghalaya,25.467,91.3662,44,18,0,1,5
12-06-2020,Mizoram,23.1645,92.9376,102,1,9,0,0
12-06-2020,Nagaland,26.1584,94.5624,128,22,0,0,0
12-06-2020,Odisha,20.9517,85.0985,3386,2354,136,9,72
12-06-2020,Puducherry,11.9416,79.8083,157,67,30,2,14
12-06-2020,Punjab,31.1471,75.3412,2887,2259,82,59,27
12-06-2020,Rajasthan,27.0238,74.2179,11838,8775,238,265,206
12-06-2020,Sikkim,27.533,88.5122,14,2,1,0,2
12-06-2020,Tamil Nadu,11.1271,78.6569,38716,20705,1875,349,1372
12-06-2020,Telangana,18.1124,79.0193,4320,1993,0,165,0
12-06-2020,Tripura,23.9408,91.9882,913,278,18,1,39
12-06-2020,Uttar Pradesh,26.8467,80.9462,12088,7292,478,345,421
12-06-2020,Uttarakhand,30.0668,79.0193,1643,842,81,15,11
12-06-2020,West Bengal,22.9868,87.855,9768,3988,440,442,209
13-06-2020,Andaman and Nicobar Islands,11.7401,92.6586,38,33,0,0,0
13-06-2020,Andhra Pradesh,15.9129,79.74,5680,3105,251,80,57
13-06-2020,Arunachal Pradesh,28.218,94.7278,67,4,6,0,0
13-06-2020,Assam,26.2006,92.9376,3498,1537,179,8,105
13-06-2020,Bihar,25.0961,85.3131,6103,3587,120,36,321
13-06-2020,Chandigarh,30.7333,76.7794,334,286,2,5,0
13-06-2020,Chhattisgarh,21.2787,81.8661,1429,550,31,6,103
13-06-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,30,2,0,0,0
13-06-2020,Delhi,28.7041,77.1025,36824,13398,2137,1214,667
13-06-2020,Goa,15.2993,74.124,463,69,46,0,2
13-06-2020,Gujarat,22.2587,71.1924,22527,15493,495,1415,392
13-06-2020,Haryana,29.0588,76.0856,6334,2475,366,70,215
13-06-2020,Himachal Pradesh,31.1048,77.1734,486,297,16,6,17
13-06-2020,Jammu and Kashmir,33.7782,76.5762,4730,2086,156,53,266
13-06-2020,Jharkhand,23.6102,85.2799,1617,672,18,8,42
13-06-2020,Karnataka,15.3173,75.7139,6516,3440,271,79,463
13-06-2020,Kerala,10.8505,76.2711,2322,1000,78,19,32
13-06-2020,Ladakh,34.2996,78.2932,239,62,104,1,8
13-06-2020,Madhya Pradesh,22.9734,78.6569,10443,7201,202,440,159
13-06-2020,Maharashtra,19.7515,75.7139,101141,47796,3493,3717,1718
13-06-2020,Manipur,24.6637,93.9063,385,77,19,0,4
13-06-2020,Meghalaya,25.467,91.3662,44,22,0,1,4
13-06-2020,Mizoram,23.1645,92.9376,104,1,2,0,0
13-06-2020,Nagaland,26.1584,94.5624,156,49,28,0,27
13-06-2020,Odisha,20.9517,85.0985,3498,2474,112,10,120
13-06-2020,Puducherry,11.9416,79.8083,157,67,0,2,0
13-06-2020,Punjab,31.1471,75.3412,2986,2282,99,63,23
13-06-2020,Rajasthan,27.0238,74.2179,12068,8898,230,272,123
13-06-2020,Sikkim,27.533,88.5122,63,2,49,0,0
13-06-2020,Tamil Nadu,11.1271,78.6569,40698,22047,1982,367,1342
13-06-2020,Telangana,18.1124,79.0193,4484,2278,164,174,285
13-06-2020,Tripura,23.9408,91.9882,961,278,48,1,0
13-06-2020,Uttar Pradesh,26.8467,80.9462,12616,7609,528,365,317
13-06-2020,Uttarakhand,30.0668,79.0193,1724,947,81,21,105
13-06-2020,West Bengal,22.9868,87.855,10244,4206,476,451,218
14-06-2020,Andaman and Nicobar Islands,11.7401,92.6586,38,33,0,0,0
14-06-2020,Andhra Pradesh,15.9129,79.74,5965,3195,285,82,90
14-06-2020,Arunachal Pradesh,28.218,94.7278,87,4,20,0,0
14-06-2020,Assam,26.2006,92.9376,3718,1584,220,8,47
14-06-2020,Bihar,25.0961,85.3131,6290,3956,187,39,369
14-06-2020,Chandigarh,30.7333,76.7794,345,286,11,5,0
14-06-2020,Chhattisgarh,21.2787,81.8661,1512,631,83,6,81
14-06-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,35,2,5,0,0
14-06-2020,Delhi,28.7041,77.1025,38958,14945,2134,1271,1547
14-06-2020,Goa,15.2993,74.124,523,70,60,0,1
14-06-2020,Gujarat,22.2587,71.1924,23038,15883,511,1448,390
14-06-2020,Haryana,29.0588,76.0856,6749,2803,415,78,328
14-06-2020,Himachal Pradesh,31.1048,77.1734,502,313,16,6,16
14-06-2020,Jammu and Kashmir,33.7782,76.5762,4878,2269,148,55,183
14-06-2020,Jharkhand,23.6102,85.2799,1711,816,94,8,144
14-06-2020,Karnataka,15.3173,75.7139,6824,3648,308,81,208
14-06-2020,Kerala,10.8505,76.2711,2407,1046,85,19,46
14-06-2020,Ladakh,34.2996,78.2932,437,68,198,1,6
14-06-2020,Madhya Pradesh,22.9734,78.6569,10641,7377,198,447,176
14-06-2020,Maharashtra,19.7515,75.7139,104568,49346,3427,3830,1550
14-06-2020,Manipur,24.6637,93.9063,449,91,64,0,14
14-06-2020,Meghalaya,25.467,91.3662,44,22,0,1,0
14-06-2020,Mizoram,23.1645,92.9376,107,1,3,0,0
14-06-2020,Nagaland,26.1584,94.5624,163,76,7,0,27
14-06-2020,Odisha,20.9517,85.0985,3723,2594,225,10,120
14-06-2020,Puducherry,11.9416,79.8083,176,82,19,2,15
14-06-2020,Punjab,31.1471,75.3412,3063,2327,77,65,45
14-06-2020,Rajasthan,27.0238,74.2179,12401,9337,333,282,439
14-06-2020,Sikkim,27.533,88.5122,63,4,0,0,2
14-06-2020,Tamil Nadu,11.1271,78.6569,42687,23409,1989,397,1362
14-06-2020,Telangana,18.1124,79.0193,4737,2352,253,182,74
14-06-2020,Tripura,23.9408,91.9882,1046,315,85,1,37
14-06-2020,Uttar Pradesh,26.8467,80.9462,13118,7875,502,385,266
14-06-2020,Uttarakhand,30.0668,79.0193,1785,1077,61,23,130
14-06-2020,West Bengal,22.9868,87.855,10698,4542,454,463,336
15-06-2020,Andaman and Nicobar Islands,11.7401,92.6586,38,33,0,0,0
15-06-2020,Andhra Pradesh,15.9129,79.74,6163,3314,198,84,119
15-06-2020,Arunachal Pradesh,28.218,94.7278,91,7,4,0,3
15-06-2020,Assam,26.2006,92.9376,4049,1960,331,8,376
15-06-2020,Bihar,25.0961,85.3131,6470,4170,180,39,214
15-06-2020,Chandigarh,30.7333,76.7794,352,293,7,5,7
15-06-2020,Chhattisgarh,21.2787,81.8661,1662,763,150,8,132
15-06-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,36,2,1,0,0
15-06-2020,Delhi,28.7041,77.1025,41182,15823,2224,1327,878
15-06-2020,Goa,15.2993,74.124,564,74,41,0,4
15-06-2020,Gujarat,22.2587,71.1924,23544,16325,506,1477,442
15-06-2020,Haryana,29.0588,76.0856,7208,3003,459,88,200
15-06-2020,Himachal Pradesh,31.1048,77.1734,518,337,16,7,24
15-06-2020,Jammu and Kashmir,33.7782,76.5762,5041,2389,163,59,120
15-06-2020,Jharkhand,23.6102,85.2799,1745,905,34,8,89
15-06-2020,Karnataka,15.3173,75.7139,7000,3955,176,86,307
15-06-2020,Kerala,10.8505,76.2711,2461,1102,54,19,56
15-06-2020,Ladakh,34.2996,78.2932,549,80,112,1,12
15-06-2020,Madhya Pradesh,22.9734,78.6569,10802,7677,161,459,300
15-06-2020,Maharashtra,19.7515,75.7139,107958,50978,3390,3950,1632
15-06-2020,Manipur,24.6637,93.9063,458,91,9,0,0
15-06-2020,Meghalaya,25.467,91.3662,44,25,0,1,3
15-06-2020,Mizoram,23.1645,92.9376,112,1,5,0,0
15-06-2020,Nagaland,26.1584,94.5624,168,88,5,0,12
15-06-2020,Odisha,20.9517,85.0985,3909,2708,186,11,114
15-06-2020,Puducherry,11.9416,79.8083,194,91,18,5,9
15-06-2020,Punjab,31.1471,75.3412,3140,2356,77,67,29
15-06-2020,Rajasthan,27.0238,74.2179,12694,9566,293,292,229
15-06-2020,Sikkim,27.533,88.5122,68,4,5,0,0
15-06-2020,Tamil Nadu,11.1271,78.6569,44661,24547,1974,435,1138
15-06-2020,Telangana,18.1124,79.0193,4974,2377,237,185,25
15-06-2020,Tripura,23.9408,91.9882,1076,315,30,1,0
15-06-2020,Uttar Pradesh,26.8467,80.9462,13615,8268,497,399,393
15-06-2020,Uttarakhand,30.0668,79.0193,1819,1111,34,24,34
15-06-2020,West Bengal,22.9868,87.855,11087,5060,389,475,518
16-06-2020,Andaman and Nicobar Islands,11.7401,92.6586,41,33,3,0,0
16-06-2020,Andhra Pradesh,15.9129,79.74,6456,3316,293,88,2
16-06-2020,Arunachal Pradesh,28.218,94.7278,91,7,0,0,0
16-06-2020,Assam,26.2006,92.9376,4158,2166,109,8,206
16-06-2020,Bihar,25.0961,85.3131,6650,4409,180,40,239
16-06-2020,Chandigarh,30.7333,76.7794,354,296,2,6,3
16-06-2020,Chhattisgarh,21.2787,81.8661,1756,890,94,8,127
16-06-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,36,5,0,0,3
16-06-2020,Delhi,28.7041,77.1025,42829,16427,1647,1400,604
16-06-2020,Goa,15.2993,74.124,592,85,28,0,11
16-06-2020,Gujarat,22.2587,71.1924,24055,16664,511,1505,339
16-06-2020,Haryana,29.0588,76.0856,7722,3565,514,100,562
16-06-2020,Himachal Pradesh,31.1048,77.1734,556,353,38,8,16
16-06-2020,Jammu and Kashmir,33.7782,76.5762,5220,2604,179,62,215
16-06-2020,Jharkhand,23.6102,85.2799,1763,905,18,8,0
16-06-2020,Karnataka,15.3173,75.7139,7213,4135,213,89,180
16-06-2020,Kerala,10.8505,76.2711,2543,1175,82,20,73
16-06-2020,Ladakh,34.2996,78.2932,555,82,6,1,2
16-06-2020,Madhya Pradesh,22.9734,78.6569,10935,7903,133,465,226
16-06-2020,Maharashtra,19.7515,75.7139,110744,56049,2786,4128,5071
16-06-2020,Manipur,24.6637,93.9063,490,151,32,0,60
16-06-2020,Meghalaya,25.467,91.3662,44,25,0,1,0
16-06-2020,Mizoram,23.1645,92.9376,117,1,5,0,0
16-06-2020,Nagaland,26.1584,94.5624,177,92,9,0,4
16-06-2020,Odisha,20.9517,85.0985,4055,2854,146,11,146
16-06-2020,Puducherry,11.9416,79.8083,202,95,8,5,4
16-06-2020,Punjab,31.1471,75.3412,3267,2443,127,71,87
16-06-2020,Rajasthan,27.0238,74.2179,12981,9785,287,301,219
16-06-2020,Sikkim,27.533,88.5122,68,4,0,0,0
16-06-2020,Tamil Nadu,11.1271,78.6569,46504,25344,1843,479,797
16-06-2020,Telangana,18.1124,79.0193,5193,2766,219,187,389
16-06-2020,Tripura,23.9408,91.9882,1086,433,10,1,118
